MLBAMID,PlayerId,Name,Team,Age,Season,TBF,K%
674072,26285,Tommy Henry,ARI,24,2022,205,0.17560976
570666,13345,Luis Cessa,CIN,30,2022,336,0.17559524
669461,22294,Matthew Liberatore,STL,22,2022,161,0.17391304
608344,19244,Cole Irvin,OAK,28,2022,741,0.17273954
642232,16502,Ryan Yarbrough,TBR,30,2022,355,0.17183099
676596,20418,Josh Fleming,TBR,26,2022,169,0.17159763
607536,16256,Kyle Freeland,COL,29,2022,766,0.17101828
642545,18356,Jaime Barria,LAA,25,2022,316,0.17088608
592716,13339,Adrian Sampson,CHC,30,2022,428,0.17056075
606303,14332,Joel Payamps,- - -,28,2022,241,0.17012448
665152,19350,Dean Kremer,BAL,26,2022,512,0.16992188
621076,18331,James Kaprielian,OAK,28,2022,577,0.16984402
643493,15290,Austin Pruitt,OAK,32,2022,224,0.16964286
468504,2608,Jhoulys Chacín,COL,34,2022,219,0.16894977
592789,11762,Noah Syndergaard,- - -,29,2022,565,0.16814159
671345,19531,Jason Foley,DET,26,2022,256,0.16796875
501985,10021,Mike Minor,CIN,34,2022,455,0.16703297
669912,19179,Kirby Snead,OAK,27,2022,210,0.16666667
615698,19312,Cal Quantrill,CLE,27,2022,770,0.16623377
605507,16094,Zach Thompson,PIT,28,2022,543,0.16574586
641745,15734,Brad Keller,KCR,26,2022,617,0.16531605
650893,17490,Génesis Cabrera,STL,25,2022,194,0.16494845
528748,21183,Humberto Castellanos,ARI,24,2022,194,0.16494845
434671,3284,Aníbal Sánchez,WSN,38,2022,292,0.16438356
607200,17425,Erick Fedde,WSN,29,2022,573,0.16404887
680739,24606,Josh Winder,MIN,25,2022,287,0.16376307
668948,20555,Kirk McCarty,CLE,26,2022,159,0.16352201
656657,20231,Zach Logue,OAK,26,2022,257,0.16342412
641726,19345,Daulton Jefferies,OAK,26,2022,172,0.1627907
661269,19278,Vladimir Gutierrez,CIN,26,2022,179,0.16201117
623167,13896,Chris Flexen,SEA,27,2022,590,0.16101695
518516,5524,Madison Bumgarner,ARI,32,2022,698,0.16045845
669467,26108,Andre Pallante,STL,23,2022,457,0.15973742
689225,26079,Beau Brieske,DET,24,2022,339,0.15929204
647315,20185,Zach Pop,- - -,25,2022,157,0.15923567
605164,12917,Dylan Bundy,MIN,29,2022,595,0.15798319
596071,18790,Dillon Peters,PIT,29,2022,165,0.15757576
456501,6893,Johnny Cueto,CHW,36,2022,651,0.15668203
669060,19990,Bryse Wilson,PIT,24,2022,509,0.15520629
666142,21846,Cole Ragans,TEX,24,2022,174,0.15517241
592717,11490,Aaron Sanchez,- - -,29,2022,265,0.15471698
657508,20206,Mike Baumann,BAL,26,2022,149,0.15436242
643511,15541,Tyler Rogers,SFG,31,2022,319,0.15360502
459429,7550,Jake McGee,- - -,35,2022,163,0.15337423
669145,20370,Bruce Zimmermann,BAL,27,2022,320,0.153125
668933,27552,Graham Ashcraft,CIN,24,2022,464,0.15301724
643290,19268,Justin Dunn,CIN,26,2022,138,0.15217391
682051,25097,Garrett Hill,DET,26,2022,263,0.15209125
605288,12718,Adrian Houser,MIL,29,2022,455,0.15164835
669169,22224,Jonathan Heasley,KCR,25,2022,465,0.15053763
621389,14361,Ty Blach,COL,31,2022,193,0.15025907
517008,6661,Alex Colomé,COL,33,2022,215,0.14883721
572971,9434,Dallas Keuchel,- - -,34,2022,303,0.14851485
571800,10732,Drew Hutchison,DET,31,2022,464,0.14655172
570632,11589,José Ureña,- - -,30,2022,432,0.14583333
676092,23307,Collin Snider,KCR,26,2022,151,0.14569536
542947,7803,Richard Bleier,MIA,35,2022,222,0.14414414
669920,19666,Jason Alexander,MIL,29,2022,321,0.14330218
641302,17735,Tyler Alexander,DET,27,2022,427,0.14285714
453343,4264,Mark Melancon,ARI,37,2022,247,0.1417004
656970,19487,Devin Smeltzer,MIN,26,2022,287,0.13937282
670174,22387,Josh Winckowski,BOS,24,2022,316,0.13924051
657093,17489,Spenser Watkins,BAL,29,2022,459,0.1372549
656457,17964,Tyler Gilbert,ARI,28,2022,146,0.1369863
595881,16981,Tyler Beede,- - -,29,2022,285,0.13684211
670124,20132,Adam Oller,OAK,27,2022,337,0.13649852
656353,19871,Tucker Davidson,- - -,26,2022,243,0.13580247
667463,22051,John King,TEX,27,2022,222,0.13513514
672578,22713,Carlos Hernández,KCR,25,2022,266,0.13157895
594835,15467,Marco Gonzales,SEA,30,2022,783,0.13154534
641712,19206,Dakota Hudson,STL,27,2022,596,0.13087248
622608,15488,Antonio Senzatela,COL,27,2022,413,0.13075061
501381,5372,Michael Pineda,DET,33,2022,200,0.13
641447,19805,Daniel Castano,MIA,27,2022,156,0.12820513
663765,18674,Jake Woodford,STL,25,2022,188,0.12765957
657612,16814,Tim Hill,SDP,32,2022,199,0.12562814
425844,1943,Zack Greinke,KCR,38,2022,585,0.12478632
657649,27517,Jared Koenig,OAK,28,2022,177,0.12429379
656818,18376,Connor Overton,CIN,28,2022,124,0.11290323
621248,17682,Ralph Garza Jr.,TBR,28,2022,153,0.11111111
519008,3237,T.J. McFarland,STL,33,2022,145,0.11034483
623352,14212,Josh Hader,MIL,27,2021,224,0.45535714
594798,10954,Jacob deGrom,NYM,33,2021,324,0.45061728
518886,6655,Craig Kimbrel,- - -,33,2021,235,0.42553191
521230,3548,Liam Hendriks,CHW,32,2021,267,0.42322097
547973,10233,Aroldis Chapman,NYY,33,2021,243,0.39917695
623149,13892,Paul Sewald,SEA,31,2021,264,0.39393939
608371,13470,Lucas Sims,CIN,27,2021,195,0.38974359
642207,15816,Devin Williams,MIL,26,2021,226,0.38495575
598264,12863,Matt Barnes,BOS,31,2021,222,0.37837838
628452,17130,Raisel Iglesias,LAA,31,2021,273,0.37728938
607192,14374,Tyler Glasnow,TBR,27,2021,340,0.36176471
656629,17282,Michael Kopech,CHW,25,2021,285,0.36140351
543339,7146,Daniel Hudson,- - -,34,2021,210,0.35714286
669203,19361,Corbin Burnes,MIL,26,2021,657,0.35616438
573124,13449,Taylor Rogers,MIN,30,2021,166,0.35542169
664776,21620,Jake Cousins,MIL,26,2021,125,0.352
605488,17677,Jeffrey Springs,TBR,28,2021,179,0.35195531
607074,16137,Carlos Rodón,CHW,28,2021,534,0.34644195
621242,14710,Edwin Díaz,NYM,27,2021,257,0.3463035
592390,11632,Heath Hembree,- - -,32,2021,243,0.34156379
453286,3137,Max Scherzer,- - -,36,2021,693,0.34054834
680704,20517,Nick Sandlin,CLE,24,2021,141,0.34042553
642547,18679,Freddy Peralta,MIL,25,2021,580,0.3362069
605447,16122,Jordan Romano,TOR,28,2021,253,0.33596838
681911,25007,Alex Vesia,LAD,25,2021,161,0.33540373
543037,13125,Gerrit Cole,NYY,30,2021,726,0.33471074
675916,20151,James Karinchak,CLE,25,2021,235,0.33191489
669456,19427,Shane Bieber,CLE,26,2021,405,0.3308642
622088,16233,Tejay Antone,CIN,27,2021,128,0.328125
670280,19569,David Bednar,PIT,26,2021,237,0.32489451
519151,7005,Ryan Pressly,HOU,32,2021,250,0.324
650895,17496,Diego Castillo,- - -,27,2021,233,0.32188841
592662,11486,Robbie Ray,TOR,29,2021,773,0.32082794
656302,18525,Dylan Cease,CHW,25,2021,708,0.31920904
605538,12804,Matt Wisler,- - -,28,2021,195,0.31794872
571521,9794,Rex Brothers,CHC,33,2021,236,0.31779661
545333,12703,Trevor Bauer,LAD,30,2021,432,0.31712963
548384,10061,Brooks Raley,HOU,33,2021,205,0.31707317
518617,5003,Jake Diekman,OAK,34,2021,262,0.31679389
593576,11804,Héctor Neris,PHI,32,2021,310,0.31612903
572955,13435,Pierce Johnson,SDP,30,2021,244,0.31557377
613534,13801,Austin Adams,SDP,30,2021,241,0.3153527
643338,15552,Chad Green,NYY,30,2021,315,0.31428571
543507,6398,Trevor May,NYM,31,2021,266,0.31203008
502202,10133,Brad Boxberger,MIL,33,2021,266,0.31203008
670950,19309,Trevor Richards,- - -,28,2021,251,0.31075697
607481,16258,Aaron Bummer,CHW,27,2021,242,0.30991736
445276,3096,Kenley Jansen,LAD,33,2021,278,0.30935252
605483,13543,Blake Snell,SDP,28,2021,550,0.30909091
572193,10291,Ryan Tepera,- - -,33,2021,240,0.30833333
519293,8048,Will Smith,ATL,31,2021,283,0.30742049
664299,17606,Cristian Javier,HOU,24,2021,424,0.30660377
606149,14986,Giovanny Gallegos,STL,29,2021,310,0.30645161
656557,19879,Tanner Houck,BOS,25,2021,285,0.30526316
607572,16265,Sam Howard,PIT,28,2021,199,0.30150754
621052,15015,Alex Reyes,STL,26,2021,317,0.29968454
543521,7531,Collin McHugh,TBR,34,2021,247,0.29959514
605540,16162,Brandon Woodruff,MIL,28,2021,708,0.2980226
605400,16149,Aaron Nola,PHI,28,2021,749,0.29773031
605130,14993,Scott Barlow,KCR,28,2021,306,0.29738562
595014,12572,Blake Treinen,LAD,33,2021,286,0.2972028
650382,19848,Darwinzon Hernández,BOS,24,2021,182,0.2967033
664126,17998,Pete Fairbanks,TBR,27,2021,189,0.2962963
477132,2036,Clayton Kershaw,LAD,33,2021,488,0.29508197
663574,19926,Tony Santillan,CIN,24,2021,190,0.29473684
676879,23550,Aaron Ashby,MIL,23,2021,133,0.29323308
592332,14107,Kevin Gausman,SFG,30,2021,775,0.29290323
660271,19755,Shohei Ohtani,LAA,26,2021,533,0.29268293
506433,13074,Yu Darvish,SDP,34,2021,681,0.29221733
554431,10058,Tyler Matzek,ATL,30,2021,264,0.29166667
554430,10310,Zack Wheeler,PHI,31,2021,849,0.29093051
669330,20000,Tyler Wells,BAL,26,2021,224,0.29017857
573204,10078,Caleb Thielbar,MIN,34,2021,266,0.28947368
596027,14672,Dillon Maples,CHC,29,2021,139,0.28776978
669622,19742,Anthony Bender,MIA,26,2021,247,0.28744939
657031,17359,Josh Taylor,BOS,28,2021,209,0.28708134
656794,16943,Sean Newcomb,ATL,28,2021,150,0.28666667
592773,15947,Ryne Stanek,HOU,29,2021,290,0.2862069
500779,11423,Jose Quintana,- - -,32,2021,297,0.28619529
664208,18064,Phil Maton,- - -,28,2021,297,0.28619529
450203,4676,Charlie Morton,ATL,37,2021,756,0.28571429
594577,15451,Mike Mayers,LAA,29,2021,315,0.28571429
669432,22286,Trevor Rogers,MIA,23,2021,550,0.28545455
641360,18519,Phil Bickford,- - -,25,2021,207,0.28502415
519242,10603,Chris Sale,BOS,32,2021,183,0.28415301
642121,15256,Cole Sulser,BAL,31,2021,257,0.28404669
607237,14375,Amir Garrett,CIN,29,2021,215,0.28372093
676979,27463,Garrett Crochet,CHW,22,2021,230,0.2826087
607625,12447,Seth Lugo,NYM,31,2021,195,0.28205128
595345,13580,Steven Okert,MIA,29,2021,142,0.28169014
608337,15474,Lucas Giolito,CHW,26,2021,720,0.27916667
607359,12361,Spencer Patton,TEX,33,2021,172,0.27906977
643316,15832,Paul Fry,BAL,28,2021,215,0.27906977
656945,17586,Tanner Scott,BAL,26,2021,251,0.27888446
663432,17610,Tanner Rainey,WSN,28,2021,151,0.2781457
660853,18403,Enyel De Los Santos,- - -,25,2021,173,0.27745665
666201,26410,Alek Manoah,TOR,23,2021,459,0.27668845
641816,16358,Tyler Mahle,CIN,26,2021,759,0.27667984
657044,16647,Ryan Thompson,TBR,29,2021,134,0.2761194
641482,17874,Nestor Cortes,NYY,26,2021,374,0.27540107
642397,19677,Gregory Soto,DET,26,2021,276,0.27536232
641154,17085,Pablo López,MIA,25,2021,418,0.27511962
544727,5114,Jeurys Familia,NYM,31,2021,262,0.27480916
608665,15514,Kendall Graveman,- - -,30,2021,222,0.27477477
663474,18000,Triston McKenzie,CLE,23,2021,495,0.27474747
523260,9761,Joe Kelly,LAD,33,2021,182,0.27472527
458681,2520,Lance Lynn,CHW,34,2021,641,0.27457098
593958,13164,Eduardo Rodriguez,BOS,28,2021,675,0.27407407
641851,15071,Kyle McGowin,WSN,29,2021,128,0.2734375
641394,17783,Jake Brentz,KCR,26,2021,278,0.27338129
552640,12828,Andrew Kittredge,TBR,31,2021,282,0.27304965
659275,17186,Dinelson Lamet,SDP,28,2021,209,0.27272727
622251,18335,Josh Staumont,KCR,27,2021,264,0.27272727
663556,21483,Shane McClanahan,TBR,24,2021,517,0.27272727
664062,19388,Tony Gonsolin,LAD,27,2021,239,0.27196653
453178,6986,Ian Kennedy,- - -,36,2021,228,0.27192982
676477,20191,Garrett Whitlock,BOS,25,2021,298,0.27181208
641835,15042,Tim Mayza,TOR,29,2021,210,0.27142857
641729,15761,Joe Jiménez,DET,26,2021,210,0.27142857
605397,12970,Joe Musgrove,SDP,28,2021,748,0.27139037
621237,17780,José Alvarado,PHI,26,2021,251,0.27091633
446321,2859,Ross Detwiler,- - -,35,2021,229,0.27074236
445926,5448,Jesse Chavez,ATL,37,2021,133,0.27067669
621121,14120,Lance McCullers Jr.,HOU,27,2021,684,0.27046784
543243,12768,Sonny Gray,CIN,31,2021,575,0.26956522
571760,15423,Andrew Heaney,- - -,30,2021,558,0.2688172
660623,20468,Huascar Ynoa,ATL,23,2021,372,0.2688172
622250,18323,Josh Sborz,TEX,27,2021,257,0.26848249
592426,11752,Luke Jackson,ATL,29,2021,261,0.26819923
622766,18815,Miguel Díaz,SDP,26,2021,172,0.26744186
605280,13649,Clay Holmes,- - -,28,2021,292,0.26712329
542888,12857,Shawn Armstrong,- - -,30,2021,165,0.26666667
660896,19459,Jorge Alcala,MIN,25,2021,229,0.26637555
593423,14309,Frankie Montas,OAK,28,2021,778,0.26606684
663986,19932,Trevor Stephan,CLE,25,2021,282,0.26595745
668678,19291,Zac Gallen,ARI,25,2021,523,0.26577438
661403,21032,Emmanuel Clase,CLE,23,2021,279,0.26523297
657277,17995,Logan Webb,SFG,24,2021,596,0.26510067
601713,15454,Nick Pivetta,BOS,28,2021,661,0.26475038
656427,17479,Jack Flaherty,STL,25,2021,322,0.26397516
596112,13594,Robert Stephenson,COL,28,2021,197,0.26395939
677651,23735,Luis Garcia,HOU,24,2021,633,0.26382306
453268,7115,Daniel Bard,COL,36,2021,304,0.26315789
641941,14771,Emilio Pagán,SDP,30,2021,263,0.26235741
543022,4338,Tyler Chatwood,- - -,31,2021,145,0.26206897
617228,27515,Hirokazu Sawamura,BOS,33,2021,233,0.26180258
628711,14765,Julio Urías,LAD,24,2021,745,0.26174497
571901,10343,Aaron Loup,NYM,33,2021,218,0.26146789
656731,21318,Tylor Megill,NYM,25,2021,379,0.26121372
621244,14168,José Berríos,- - -,27,2021,781,0.26120359
664192,19320,Joey Lucchesi,NYM,28,2021,157,0.2611465
650893,17490,Génesis Cabrera,STL,24,2021,296,0.26013514
621111,19374,Walker Buehler,LAD,26,2021,815,0.2601227
622072,13781,Alex Wood,SFG,30,2021,585,0.25982906
656322,17264,Sam Coonrod,PHI,28,2021,185,0.25945946
476595,8337,Lucas Luetge,NYY,34,2021,301,0.25913621
663776,19447,Patrick Sandoval,LAA,24,2021,363,0.25895317
669373,22267,Tarik Skubal,DET,24,2021,634,0.25867508
518633,3542,Danny Duffy,KCR,32,2021,252,0.25793651
621345,18655,A.J. Minter,ATL,27,2021,221,0.25791855
573668,10341,Juan Minaya,MIN,30,2021,167,0.25748503
640455,15873,Sean Manaea,OAK,29,2021,754,0.25729443
493603,1247,Adam Ottavino,BOS,35,2021,276,0.25724638
624133,17277,Ranger Suárez,PHI,25,2021,418,0.25598086
570663,11801,Hansel Robles,- - -,30,2021,297,0.25589226
543135,9132,Nathan Eovaldi,BOS,31,2021,764,0.2552356
608717,13761,Chris Stratton,PIT,30,2021,337,0.25519288
594987,11209,Casey Sadler,SEA,30,2021,145,0.25517241
669302,22250,Logan Gilbert,SEA,24,2021,503,0.25447316
612434,15684,Miguel Castro,NYM,26,2021,303,0.25412541
641927,21224,Bailey Ober,MIN,25,2021,379,0.25329815
554340,12095,Yimi García,- - -,30,2021,237,0.25316456
606424,18282,Jarlín García,SFG,28,2021,269,0.2527881
472610,6984,Luis García,STL,34,2021,135,0.25185185
465657,6941,Joakim Soria,- - -,37,2021,159,0.25157233
503569,4185,Rafael Dolis,TOR,33,2021,156,0.25
571710,10430,Mychal Givens,- - -,31,2021,216,0.25
641793,15823,Zack Littell,SFG,25,2021,252,0.25
641743,20387,Anthony Kay,TOR,26,2021,156,0.25
605135,12304,Chris Bassitt,OAK,32,2021,637,0.24960754
628317,18498,Kenta Maeda,MIN,33,2021,453,0.24944812
502171,6562,Alex Cobb,LAA,33,2021,393,0.24936387
669952,19225,Mitch White,LAD,26,2021,197,0.24873096
622098,17755,Drew Smith,NYM,27,2021,165,0.24848485
592761,14875,Caleb Smith,ARI,29,2021,500,0.248
625643,16400,Reynaldo López,CHW,27,2021,222,0.24774775
680686,24580,Josiah Gray,- - -,23,2021,307,0.247557
640470,17859,Adbert Alzolay,CHC,26,2021,519,0.24662813
641682,19535,Ryan Hendrix,CIN,26,2021,142,0.24647887
605242,13218,Michael Fulmer,DET,28,2021,297,0.24579125
608638,13767,JT Chargois,- - -,30,2021,216,0.24537037
656756,16511,Jordan Montgomery,NYY,28,2021,661,0.24508321
621076,18331,James Kaprielian,OAK,27,2021,502,0.24501992
579328,20633,Yusei Kikuchi,SEA,30,2021,666,0.24474474
663559,20070,Bailey Falter,PHI,24,2021,139,0.24460432
596001,13619,Jakob Junis,KCR,28,2021,168,0.24404762
453192,6785,Andrew Miller,STL,36,2021,164,0.24390244
642528,19753,Jonathan Loáisiga,NYY,26,2021,283,0.24381625
592351,14916,Jon Gray,COL,29,2021,644,0.24378882
657024,16587,Erik Swanson,SEA,27,2021,144,0.24305556
459429,7550,Jake McGee,SFG,34,2021,239,0.24267782
547001,18769,Cody Poteet,MIA,26,2021,132,0.24242424
592826,11189,Vince Velasquez,- - -,29,2021,417,0.24220624
663423,17948,Trent Thornton,TOR,27,2021,216,0.24074074
656638,19883,Alex Lange,DET,25,2021,162,0.24074074
605177,12988,Andrew Chafin,- - -,31,2021,266,0.2406015
446372,2429,Corey Kluber,NYY,35,2021,341,0.24046921
656849,20302,David Peterson,NYM,25,2021,287,0.24041812
608648,13758,Tyler Duffey,MIN,30,2021,254,0.24015748
645261,18684,Sandy Alcantara,MIA,25,2021,837,0.24014337
664141,17578,JT Brubaker,PIT,27,2021,538,0.23977695
519326,7836,Hunter Strickland,- - -,32,2021,242,0.23966942
641778,19316,Eric Lauer,MIL,26,2021,489,0.2392638
622491,15689,Luis Castillo,CIN,28,2021,803,0.23910336
593334,17149,Domingo Germán,NYY,28,2021,410,0.23902439
545343,13259,Louis Head,TBR,31,2021,134,0.23880597
666205,20167,Kyle Muller,ATL,23,2021,155,0.23870968
608723,15047,Austin Voth,WSN,29,2021,248,0.23790323
657006,17312,Justin Steele,CHC,25,2021,248,0.23790323
656458,21290,Lucas Gilbreath,COL,25,2021,185,0.23783784
656876,25385,Drew Rasmussen,- - -,25,2021,307,0.23778502
448281,1581,Sean Doolittle,- - -,34,2021,223,0.23766816
542960,6627,Brad Brach,CIN,35,2021,139,0.23741007
543056,13293,Danny Coulombe,MIN,31,2021,139,0.23741007
641386,20198,Ben Bowden,COL,26,2021,177,0.23728814
605452,12972,Joe Ross,WSN,28,2021,460,0.23695652
608331,13743,Max Fried,ATL,27,2021,667,0.23688156
621295,15594,Nick Wittgren,CLE,30,2021,258,0.23643411
656546,17432,Jeff Hoffman,CIN,28,2021,335,0.2358209
622694,16933,Elieser Hernández,MIA,26,2021,225,0.23555556
595928,16128,John Curtiss,- - -,28,2021,187,0.23529412
542585,6399,José Cisnero,DET,32,2021,265,0.23396226
596057,13475,Daniel Norris,- - -,28,2021,248,0.23387097
489334,7274,Craig Stammen,SDP,37,2021,355,0.23380282
608566,15038,Germán Márquez,COL,26,2021,756,0.23280423
614179,14552,José Ruiz,CHW,26,2021,271,0.23247232
664918,18890,Kyle Keller,PIT,28,2021,155,0.23225806
592791,11674,Jameson Taillon,NYY,29,2021,603,0.23217247
666120,19951,Ian Anderson,ATL,23,2021,535,0.2317757
489265,9817,Sergio Romo,OAK,38,2021,259,0.23166023
593833,15855,Wander Suero,WSN,29,2021,190,0.23157895
596295,16561,Austin Gomber,COL,27,2021,488,0.23155738
640448,15009,Kyle Finnegan,WSN,29,2021,294,0.23129252
641755,18297,Tyler Kinley,COL,30,2021,295,0.23050847
500610,8410,Deolis Guerra,OAK,32,2021,269,0.23048327
641582,19647,Matt Foster,CHW,26,2021,174,0.22988506
571670,13394,Dylan Floro,MIA,30,2021,270,0.22962963
608379,14078,Michael Wacha,TBR,29,2021,528,0.22916667
642203,19266,Taylor Widener,ARI,26,2021,319,0.22884013
621248,17682,Ralph Garza Jr.,- - -,27,2021,127,0.22834646
608678,13763,Dominic Leone,SFG,29,2021,219,0.2283105
664854,18138,Ryan Helsley,STL,26,2021,206,0.22815534
656548,20631,Jordan Holloway,MIA,25,2021,158,0.2278481
607644,16269,John Means,BAL,28,2021,590,0.22711864
675921,23252,Spencer Howard,- - -,24,2021,229,0.22707424
570257,11487,Joely Rodríguez,- - -,29,2021,207,0.22705314
448179,4806,Rich Hill,- - -,41,2021,661,0.2269289
502706,4141,Derek Holland,DET,34,2021,225,0.22666667
656420,16610,J.P. Feyereisen,- - -,28,2021,234,0.22649573
624522,19795,Keegan Thompson,CHC,26,2021,243,0.22633745
596133,16918,Luke Weaver,ARI,27,2021,275,0.22545455
650633,19853,Michael King,NYY,26,2021,275,0.22545455
542882,12022,Matt Andriese,- - -,31,2021,222,0.22522523
543101,13050,Anthony DeSclafani,SFG,31,2021,676,0.22485207
643290,19268,Justin Dunn,SEA,25,2021,218,0.22477064
664948,18152,Anthony Misiewicz,SEA,26,2021,236,0.22457627
656061,17485,Albert Abreu,NYY,25,2021,156,0.22435897
666200,19959,Jesús Luzardo,- - -,23,2021,437,0.22425629
621107,13774,Zach Eflin,PHI,27,2021,442,0.2239819
656288,19867,Griffin Canning,LAA,25,2021,277,0.22382671
650556,16609,Bryan Abreu,HOU,24,2021,161,0.22360248
663903,25377,Brady Singer,KCR,24,2021,586,0.22354949
592836,11836,Taijuan Walker,NYM,28,2021,654,0.22324159
641540,19409,Dane Dunning,TEX,26,2021,511,0.22309198
542914,7982,Anthony Bass,MIA,33,2021,260,0.22307692
501985,10021,Mike Minor,KCR,33,2021,669,0.22272048
453343,4264,Mark Melancon,SDP,36,2021,265,0.22264151
571927,13361,Steven Matz,TOR,30,2021,647,0.22256569
608032,14542,Carlos Estévez,COL,28,2021,270,0.22222222
657053,16929,Touki Toussaint,ATL,25,2021,216,0.22222222
592866,16977,Trevor Williams,- - -,29,2021,405,0.22222222
672715,22815,Luis Patiño,TBR,21,2021,333,0.22222222
608718,13942,Brent Suter,MIL,31,2021,313,0.22044728
657612,16814,Tim Hill,SDP,31,2021,255,0.21960784
543272,9111,Brad Hand,- - -,31,2021,278,0.21942446
605194,13654,Jharel Cotton,TEX,29,2021,137,0.2189781
605513,16207,Spencer Turnbull,DET,28,2021,201,0.21890547
621114,17536,Ryan Burr,CHW,27,2021,151,0.21854305
664285,17295,Framber Valdez,HOU,27,2021,572,0.21853147
518813,7196,Greg Holland,KCR,35,2021,243,0.218107
548389,13273,Ross Stripling,TOR,31,2021,431,0.21809745
642130,16418,Blake Taylor,HOU,25,2021,188,0.21808511
608716,18806,Drew Steckenrider,SEA,30,2021,267,0.21722846
607200,17425,Erick Fedde,WSN,28,2021,590,0.21694915
622075,15068,Yency Almonte,COL,27,2021,217,0.21658986
573186,13431,Marcus Stroman,NYM,30,2021,730,0.21643836
571656,14814,Buck Farmer,DET,30,2021,171,0.21637427
642152,15043,Lou Trivino,OAK,29,2021,310,0.21612903
669674,25379,Sam Long,SFG,25,2021,176,0.21590909
657097,19274,Jacob Webb,ATL,27,2021,153,0.21568627
663978,20099,Chris Paddack,SDP,25,2021,459,0.21568627
641771,14975,Chad Kuhl,PIT,28,2021,349,0.21489971
573009,14857,Joe Mantiply,ARI,30,2021,177,0.21468927
491624,9013,César Valdez,BAL,36,2021,210,0.21428571
592767,11760,Drew Smyly,ATL,32,2021,546,0.21428571
656529,18548,Sam Hentges,CLE,24,2021,318,0.21383648
669212,20203,Eli Morgan,CLE,25,2021,379,0.21372032
624647,16408,Victor González,LAD,25,2021,155,0.21290323
664353,18413,José Urquidy,HOU,26,2021,423,0.21276596
641401,21205,Connor Brogdon,PHI,26,2021,235,0.21276596
543766,8110,Bryan Shaw,CLE,33,2021,334,0.21257485
640444,19800,Wil Crowe,PIT,26,2021,524,0.21183206
605164,12917,Dylan Bundy,LAA,28,2021,397,0.2115869
608335,19456,Kyle Funkhouser,DET,27,2021,298,0.2114094
656232,19866,Brandon Bielak,HOU,25,2021,218,0.21100917
471911,6632,Carlos Carrasco,NYM,34,2021,237,0.21097046
595465,12237,Dan Winkler,CHC,31,2021,190,0.21052632
425794,2233,Adam Wainwright,STL,39,2021,828,0.21014493
605507,16094,Zach Thompson,MIA,27,2021,315,0.20952381
607560,12680,Ryne Harper,WSN,32,2021,148,0.20945946
607455,14706,Anthony Banda,- - -,27,2021,153,0.20915033
621368,18325,Taylor Hearn,TEX,26,2021,441,0.20861678
518553,6483,Steve Cishek,LAA,35,2021,308,0.20779221
607188,13699,Jake Faria,ARI,27,2021,154,0.20779221
647315,20185,Zach Pop,MIA,24,2021,246,0.20731707
667463,22051,John King,TEX,26,2021,193,0.20725389
570666,13345,Luis Cessa,- - -,29,2021,261,0.20689655
672578,22713,Carlos Hernández,KCR,24,2021,358,0.20670391
543606,6397,Jake Odorizzi,HOU,31,2021,441,0.20634921
622092,14169,Kyle Zimmer,KCR,29,2021,223,0.20627803
660761,19911,José Suarez,LAA,23,2021,413,0.20581114
502043,10123,Kyle Gibson,- - -,33,2021,754,0.20557029
663460,21455,Kris Bubic,KCR,23,2021,556,0.20503597
547943,14444,Hyun Jin Ryu,TOR,34,2021,701,0.20399429
607536,16256,Kyle Freeland,COL,28,2021,515,0.2038835
621249,14677,Duane Underwood Jr.,PIT,26,2021,320,0.203125
592222,12890,Alex Claudio,LAA,29,2021,148,0.2027027
518516,5524,Madison Bumgarner,ARI,31,2021,613,0.20228385
622503,17732,Nabil Crismatt,SDP,26,2021,351,0.2022792
502179,8246,Paolo Espino,WSN,34,2021,455,0.2021978
605347,14527,Jorge López,BAL,28,2021,555,0.2018018
666129,21844,Braxton Garrett,MIA,23,2021,159,0.20125786
664074,17920,Cody Ponce,PIT,27,2021,179,0.20111732
605525,14506,J.B. Wendelken,- - -,28,2021,194,0.20103093
664199,17611,Taylor Clarke,ARI,28,2021,194,0.20103093
453284,5224,Blake Parker,CLE,36,2021,185,0.2
517008,6661,Alex Colomé,MIN,32,2021,290,0.2
456501,6893,Johnny Cueto,SFG,35,2021,490,0.2
451584,7441,Wade Davis,KCR,35,2021,190,0.2
676051,23293,Codi Heuer,- - -,24,2021,281,0.19928826
608328,15036,Chase De Jong,PIT,27,2021,196,0.19897959
571510,15440,Matthew Boyd,DET,30,2021,337,0.19881306
650644,19479,Aaron Civale,CLE,26,2021,498,0.19879518
448855,5702,Junior Guerra,LAA,36,2021,307,0.19869707
570488,15605,Phillips Valdez,BOS,29,2021,177,0.19774011
650496,20617,J.C. Mejía,CLE,24,2021,238,0.19747899
598287,12800,Noé Ramirez,- - -,31,2021,147,0.19727891
501925,3281,Joe Smith,- - -,37,2021,173,0.19653179
669145,20370,Bruce Zimmermann,BAL,26,2021,285,0.19649123
615698,19312,Cal Quantrill,CLE,26,2021,616,0.19642857
593974,14295,Wandy Peralta,- - -,29,2021,219,0.19634703
641745,15734,Brad Keller,KCR,25,2021,613,0.19575856
656605,17594,Mitch Keller,PIT,25,2021,470,0.19574468
453265,3132,Tony Watson,- - -,36,2021,225,0.19555556
542947,7803,Richard Bleier,MIA,34,2021,225,0.19555556
650959,17583,Marcos Diplán,BAL,24,2021,123,0.19512195
